conv_id,question_id,category,archive_size,archive_size_quartile,audit_gold_count,gold_cardinality_stratum,raw_evidence_valid,audit_evidence_valid,native_raw_any_r3,native_raw_all_r3,native_raw_fractional_r3,native_audit_any_r3,native_audit_all_r3,native_audit_fractional_r3,haar_raw_any_r3,haar_raw_all_r3,haar_raw_fractional_r3,haar_audit_any_r3,haar_audit_all_r3,haar_audit_fractional_r3,itq_raw_any_r3,itq_raw_all_r3,itq_raw_fractional_r3,itq_audit_any_r3,itq_audit_all_r3,itq_audit_fractional_r3,native_minus_haar_pp,haar_minus_native_pp
locomo_4,locomo_4_qa86,4,680,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_4,locomo_4_qa87,4,680,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-40.0
locomo_4,locomo_4_qa88,4,680,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_4,locomo_4_qa89,4,680,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_4,locomo_4_qa9,1,680,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.2,0.0,0.05,0.29,0.0,0.0725,0.29,0.0,0.0725,-5.0,5.0
locomo_4,locomo_4_qa90,4,680,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,60.0,-60.0
locomo_4,locomo_4_qa91,4,680,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,90.0,-90.0
locomo_4,locomo_4_qa92,4,680,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_4,locomo_4_qa93,4,680,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_4,locomo_4_qa94,4,680,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.24,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,76.0,-76.0
locomo_4,locomo_4_qa95,4,680,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_4,locomo_4_qa96,4,680,3,2,multi,1,1,1.0,0.0,0.5,1.0,0.0,0.5,0.8800000000000001,0.0,0.44000000000000006,0.8800000000000001,0.0,0.44000000000000006,0.82,0.0,0.41,0.82,0.0,0.41,5.999999999999995,-5.999999999999995
locomo_4,locomo_4_qa97,4,680,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.4,19.999999999999996,-19.999999999999996
locomo_4,locomo_4_qa98,4,680,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.24,0.24,0.24,0.24,0.24,0.24,80.0,-80.0
locomo_4,locomo_4_qa99,4,680,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,40.0,-40.0
locomo_5,locomo_5_qa0,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa1,2,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.4,19.999999999999996,-19.999999999999996
locomo_5,locomo_5_qa10,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa100,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2,-80.0,80.0
locomo_5,locomo_5_qa101,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa102,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa103,4,675,3,1,one,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.86,0.86,0.86,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,0.2,0.0,-0.0
locomo_5,locomo_5_qa104,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,-19.999999999999996
locomo_5,locomo_5_qa105,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,-0.0
locomo_5,locomo_5_qa106,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa107,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa108,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,-0.0
locomo_5,locomo_5_qa109,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-20.0,20.0
locomo_5,locomo_5_qa11,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa110,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,-100.0,100.0
locomo_5,locomo_5_qa111,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa112,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,40.0,-40.0
locomo_5,locomo_5_qa113,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa114,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,80.0,-80.0
locomo_5,locomo_5_qa115,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa116,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_5,locomo_5_qa117,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,20.0
locomo_5,locomo_5_qa118,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,40.0,-40.0
locomo_5,locomo_5_qa119,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,20.0
locomo_5,locomo_5_qa12,1,675,3,3,multi,1,1,0.4,0.0,0.13333333333333333,0.4,0.0,0.13333333333333333,0.27999999999999997,0.0,0.09333333333333331,0.27999999999999997,0.0,0.09333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000002,-4.000000000000002
locomo_5,locomo_5_qa120,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa121,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_5,locomo_5_qa122,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa13,2,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
locomo_5,locomo_5_qa14,1,675,3,2,multi,1,1,1.0,0.0,0.5,1.0,0.0,0.5,0.4,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.1,0.2,0.0,0.1,30.0,-30.0
locomo_5,locomo_5_qa15,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa16,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa17,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa18,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa19,3,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa2,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa20,3,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0
locomo_5,locomo_5_qa21,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa22,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa23,1,675,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa24,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa25,2,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.2,0.2,0.2,0.2,0.2,0.2,77.0,-77.0
locomo_5,locomo_5_qa26,1,675,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0625,0.25,0.0,0.0625,0.0,-0.0
locomo_5,locomo_5_qa27,1,675,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa28,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa29,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa3,1,675,3,8,multi,1,1,1.0,0.0,0.125,1.0,0.0,0.125,1.0,0.0,0.125,1.0,0.0,0.125,1.0,0.0,0.15,1.0,0.0,0.15,0.0,-0.0
locomo_5,locomo_5_qa30,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6599999999999999,0.6599999999999999,0.6599999999999999,0.6599999999999999,0.6599999999999999,0.6599999999999999,-60.0,60.0
locomo_5,locomo_5_qa31,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa32,1,675,3,3,multi,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.7999999999999999,1.0,0.4,0.7999999999999999,1.0,0.8,0.9333333333333332,1.0,0.8,0.9333333333333332,20.000000000000007,-20.000000000000007
locomo_5,locomo_5_qa33,3,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa34,2,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa35,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa36,1,675,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa37,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa38,2,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.31,0.31,0.31,0.31,0.31,0.31,86.0,-86.0
locomo_5,locomo_5_qa39,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa4,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa40,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.04,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0
locomo_5,locomo_5_qa41,1,675,3,2,multi,1,1,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
locomo_5,locomo_5_qa42,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa43,3,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa44,3,675,3,2,multi,1,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.86,0.0,0.43,0.86,0.0,0.43,0.0,-0.0
locomo_5,locomo_5_qa45,2,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa46,2,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa47,2,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa48,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa49,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa5,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa50,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa51,1,675,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa52,3,675,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa53,3,675,3,4,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa54,1,675,3,5,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.0,0.12800000000000003,0.44000000000000006,0.0,0.12800000000000003,0.0,-0.0
locomo_5,locomo_5_qa55,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa56,1,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa57,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa58,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa59,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa6,2,675,3,1,one,1,1,0.45,0.45,0.45,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-45.0
locomo_5,locomo_5_qa60,1,675,3,3,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa61,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa62,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_5,locomo_5_qa63,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa64,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.62,0.62,0.62,0.62,0.62,0.62,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,38.0,-38.0
locomo_5,locomo_5_qa65,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,-40.0,40.0
locomo_5,locomo_5_qa66,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,9.999999999999998,-9.999999999999998
locomo_5,locomo_5_qa67,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_5,locomo_5_qa68,4,675,3,1,one,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0
locomo_5,locomo_5_qa69,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa7,2,675,3,2,multi,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa70,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.0,-0.0
locomo_5,locomo_5_qa71,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,60.0,-60.0
locomo_5,locomo_5_qa72,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,19.999999999999996,-19.999999999999996
locomo_5,locomo_5_qa73,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa74,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.0,-0.0
locomo_5,locomo_5_qa75,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_5,locomo_5_qa76,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa77,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa78,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0
locomo_5,locomo_5_qa79,4,675,3,1,one,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
locomo_5,locomo_5_qa8,2,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa80,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
locomo_5,locomo_5_qa81,4,675,3,1,one,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
