conv_id,question_id,category,archive_size,archive_size_quartile,raw_retrievable_gold_count,audit_retrievable_gold_count,raw_evidence_valid,audit_evidence_valid
locomo_6,locomo_6_qa40,1,689,4,4,4,1,1
locomo_6,locomo_6_qa41,2,689,4,1,1,1,1
locomo_6,locomo_6_qa42,2,689,4,1,1,1,1
locomo_6,locomo_6_qa43,2,689,4,1,1,1,1
locomo_6,locomo_6_qa44,3,689,4,2,2,1,1
locomo_6,locomo_6_qa45,1,689,4,3,3,1,1
locomo_6,locomo_6_qa46,2,689,4,1,1,1,1
locomo_6,locomo_6_qa47,2,689,4,1,1,1,1
locomo_6,locomo_6_qa48,2,689,4,2,2,1,1
locomo_6,locomo_6_qa49,1,689,4,3,3,1,1
locomo_6,locomo_6_qa50,2,689,4,1,1,1,1
locomo_6,locomo_6_qa51,1,689,4,6,6,1,1
locomo_6,locomo_6_qa52,2,689,4,1,1,1,1
locomo_6,locomo_6_qa53,2,689,4,2,2,1,1
locomo_6,locomo_6_qa54,1,689,4,2,2,1,1
locomo_6,locomo_6_qa55,2,689,4,1,1,1,1
locomo_6,locomo_6_qa56,1,689,4,2,2,1,1
locomo_6,locomo_6_qa57,2,689,4,1,1,1,1
locomo_6,locomo_6_qa58,2,689,4,1,1,1,1
locomo_6,locomo_6_qa59,2,689,4,1,1,1,1
locomo_6,locomo_6_qa60,1,689,4,3,3,1,1
locomo_6,locomo_6_qa61,2,689,4,2,2,1,1
locomo_6,locomo_6_qa62,2,689,4,3,3,1,1
locomo_6,locomo_6_qa63,2,689,4,1,1,1,1
locomo_6,locomo_6_qa64,2,689,4,3,3,1,1
locomo_6,locomo_6_qa65,2,689,4,1,2,1,1
locomo_6,locomo_6_qa66,2,689,4,1,1,1,1
locomo_6,locomo_6_qa67,4,689,4,1,1,1,1
locomo_6,locomo_6_qa68,4,689,4,1,1,1,1
locomo_6,locomo_6_qa69,4,689,4,1,1,1,1
locomo_6,locomo_6_qa70,4,689,4,1,1,1,1
locomo_6,locomo_6_qa71,4,689,4,1,1,1,1
locomo_6,locomo_6_qa72,4,689,4,2,2,1,1
locomo_6,locomo_6_qa73,4,689,4,1,1,1,1
locomo_6,locomo_6_qa74,4,689,4,1,1,1,1
locomo_6,locomo_6_qa75,4,689,4,1,1,1,1
locomo_6,locomo_6_qa76,4,689,4,1,1,1,1
locomo_6,locomo_6_qa77,4,689,4,1,1,1,1
locomo_6,locomo_6_qa78,4,689,4,1,1,1,1
locomo_6,locomo_6_qa79,4,689,4,1,1,1,1
locomo_6,locomo_6_qa80,4,689,4,1,1,1,1
locomo_6,locomo_6_qa81,4,689,4,1,1,1,1
locomo_6,locomo_6_qa82,4,689,4,1,1,1,1
locomo_6,locomo_6_qa83,4,689,4,1,1,1,1
locomo_6,locomo_6_qa84,4,689,4,1,1,1,1
locomo_6,locomo_6_qa85,4,689,4,1,1,1,1
locomo_6,locomo_6_qa86,4,689,4,1,1,1,1
locomo_6,locomo_6_qa87,4,689,4,1,1,1,1
locomo_6,locomo_6_qa88,4,689,4,1,2,1,1
locomo_6,locomo_6_qa89,4,689,4,1,1,1,1
locomo_6,locomo_6_qa90,4,689,4,1,1,1,1
locomo_6,locomo_6_qa91,4,689,4,1,1,1,1
locomo_6,locomo_6_qa92,4,689,4,1,1,1,1
locomo_6,locomo_6_qa93,4,689,4,2,2,1,1
locomo_6,locomo_6_qa94,4,689,4,1,1,1,1
locomo_6,locomo_6_qa95,4,689,4,1,1,1,1
locomo_6,locomo_6_qa96,4,689,4,1,1,1,1
locomo_6,locomo_6_qa97,4,689,4,1,1,1,1
locomo_6,locomo_6_qa98,4,689,4,1,1,1,1
locomo_6,locomo_6_qa99,4,689,4,1,1,1,1
locomo_6,locomo_6_qa100,4,689,4,1,1,1,1
locomo_6,locomo_6_qa101,4,689,4,1,1,1,1
locomo_6,locomo_6_qa102,4,689,4,1,1,1,1
locomo_6,locomo_6_qa103,4,689,4,1,1,1,1
locomo_6,locomo_6_qa104,4,689,4,1,1,1,1
locomo_6,locomo_6_qa105,4,689,4,1,1,1,1
locomo_6,locomo_6_qa106,4,689,4,1,1,1,1
locomo_6,locomo_6_qa107,4,689,4,1,1,1,1
locomo_6,locomo_6_qa108,4,689,4,1,1,1,1
locomo_6,locomo_6_qa109,4,689,4,1,1,1,1
locomo_6,locomo_6_qa110,4,689,4,1,1,1,1
locomo_6,locomo_6_qa111,4,689,4,1,1,1,1
locomo_6,locomo_6_qa112,4,689,4,1,1,1,1
locomo_6,locomo_6_qa113,4,689,4,1,2,1,1
locomo_6,locomo_6_qa114,4,689,4,1,1,1,1
locomo_6,locomo_6_qa115,4,689,4,1,2,1,1
locomo_6,locomo_6_qa116,4,689,4,1,1,1,1
locomo_6,locomo_6_qa117,4,689,4,1,1,1,1
locomo_6,locomo_6_qa118,4,689,4,1,1,1,1
locomo_6,locomo_6_qa119,4,689,4,1,1,1,1
locomo_6,locomo_6_qa120,4,689,4,1,1,1,1
locomo_6,locomo_6_qa121,4,689,4,1,1,1,1
locomo_6,locomo_6_qa122,4,689,4,1,1,1,1
locomo_6,locomo_6_qa123,4,689,4,1,1,1,1
locomo_6,locomo_6_qa124,4,689,4,1,1,1,1
locomo_6,locomo_6_qa125,4,689,4,1,1,1,1
locomo_6,locomo_6_qa126,4,689,4,1,1,1,1
locomo_6,locomo_6_qa127,4,689,4,1,1,1,1
locomo_6,locomo_6_qa128,4,689,4,1,1,1,1
locomo_6,locomo_6_qa129,4,689,4,1,1,1,1
locomo_6,locomo_6_qa130,4,689,4,1,1,1,1
locomo_6,locomo_6_qa131,4,689,4,1,1,1,1
locomo_6,locomo_6_qa132,4,689,4,1,1,1,1
locomo_6,locomo_6_qa133,4,689,4,1,1,1,1
locomo_6,locomo_6_qa134,4,689,4,1,1,1,1
locomo_6,locomo_6_qa135,4,689,4,1,1,1,1
locomo_6,locomo_6_qa136,4,689,4,1,1,1,1
locomo_6,locomo_6_qa137,4,689,4,1,1,1,1
locomo_6,locomo_6_qa138,4,689,4,1,1,1,1
locomo_6,locomo_6_qa139,4,689,4,1,1,1,1
locomo_6,locomo_6_qa140,4,689,4,1,1,1,1
locomo_6,locomo_6_qa141,4,689,4,2,2,1,1
locomo_6,locomo_6_qa142,4,689,4,2,2,1,1
locomo_6,locomo_6_qa143,4,689,4,2,2,1,1
locomo_6,locomo_6_qa144,4,689,4,1,1,1,1
locomo_6,locomo_6_qa145,4,689,4,1,1,1,1
locomo_6,locomo_6_qa146,4,689,4,1,1,1,1
locomo_6,locomo_6_qa147,4,689,4,1,1,1,1
locomo_6,locomo_6_qa148,4,689,4,1,1,1,1
locomo_6,locomo_6_qa149,4,689,4,1,1,1,1
locomo_7,locomo_7_qa0,2,681,4,1,1,1,1
locomo_7,locomo_7_qa1,1,681,4,3,3,1,1
locomo_7,locomo_7_qa2,2,681,4,1,1,1,1
locomo_7,locomo_7_qa3,2,681,4,1,1,1,1
locomo_7,locomo_7_qa4,2,681,4,1,1,1,1
locomo_7,locomo_7_qa5,3,681,4,1,1,1,1
locomo_7,locomo_7_qa6,1,681,4,2,2,1,1
locomo_7,locomo_7_qa7,2,681,4,1,1,1,1
locomo_7,locomo_7_qa8,1,681,4,4,4,1,1
locomo_7,locomo_7_qa9,2,681,4,1,1,1,1
locomo_7,locomo_7_qa10,2,681,4,1,1,1,1
locomo_7,locomo_7_qa11,3,681,4,4,4,1,1
locomo_7,locomo_7_qa12,2,681,4,1,1,1,1
locomo_7,locomo_7_qa13,1,681,4,4,4,1,1
locomo_7,locomo_7_qa14,1,681,4,4,4,1,1
locomo_7,locomo_7_qa15,4,681,4,3,3,1,1
locomo_7,locomo_7_qa16,4,681,4,2,2,1,1
locomo_7,locomo_7_qa17,2,681,4,1,1,1,1
locomo_7,locomo_7_qa18,3,681,4,1,1,1,1
locomo_7,locomo_7_qa19,1,681,4,2,2,1,1
locomo_7,locomo_7_qa20,1,681,4,5,5,1,1
locomo_7,locomo_7_qa21,2,681,4,1,1,1,1
locomo_7,locomo_7_qa22,2,681,4,1,1,1,1
locomo_7,locomo_7_qa23,3,681,4,2,2,1,1
locomo_7,locomo_7_qa24,1,681,4,3,3,1,1
locomo_7,locomo_7_qa25,4,681,4,2,2,1,1
locomo_7,locomo_7_qa26,2,681,4,1,1,1,1
locomo_7,locomo_7_qa27,2,681,4,1,1,1,1
locomo_7,locomo_7_qa28,3,681,4,1,1,1,1
locomo_7,locomo_7_qa29,2,681,4,1,1,1,1
locomo_7,locomo_7_qa30,2,681,4,1,1,1,1
locomo_7,locomo_7_qa31,2,681,4,1,1,1,1
locomo_7,locomo_7_qa32,2,681,4,1,1,1,1
locomo_7,locomo_7_qa33,4,681,4,1,1,1,1
locomo_7,locomo_7_qa34,2,681,4,1,1,1,1
locomo_7,locomo_7_qa35,2,681,4,1,1,1,1
locomo_7,locomo_7_qa36,3,681,4,10,10,1,1
locomo_7,locomo_7_qa37,2,681,4,1,1,1,1
locomo_7,locomo_7_qa38,2,681,4,1,1,1,1
locomo_7,locomo_7_qa39,1,681,4,5,5,1,1
locomo_7,locomo_7_qa40,3,681,4,1,1,1,1
locomo_7,locomo_7_qa41,1,681,4,4,4,1,1
locomo_7,locomo_7_qa42,4,681,4,2,2,1,1
locomo_7,locomo_7_qa43,2,681,4,1,1,1,1
locomo_7,locomo_7_qa44,2,681,4,1,1,1,1
locomo_7,locomo_7_qa45,2,681,4,1,1,1,1
locomo_7,locomo_7_qa46,2,681,4,3,3,1,1
locomo_7,locomo_7_qa47,2,681,4,1,1,1,1
locomo_7,locomo_7_qa48,3,681,4,1,1,1,1
locomo_7,locomo_7_qa49,4,681,4,1,1,1,1
locomo_7,locomo_7_qa50,2,681,4,1,1,1,1
locomo_7,locomo_7_qa51,2,681,4,1,1,1,1
locomo_7,locomo_7_qa52,2,681,4,1,1,1,1
locomo_7,locomo_7_qa53,2,681,4,2,2,1,1
locomo_7,locomo_7_qa54,2,681,4,3,3,1,1
locomo_7,locomo_7_qa55,2,681,4,3,3,1,1
locomo_7,locomo_7_qa56,2,681,4,1,1,1,1
locomo_7,locomo_7_qa57,2,681,4,1,1,1,1
locomo_7,locomo_7_qa58,4,681,4,2,2,1,1
locomo_7,locomo_7_qa59,4,681,4,2,2,1,1
locomo_7,locomo_7_qa60,2,681,4,1,1,1,1
locomo_7,locomo_7_qa61,4,681,4,2,2,1,1
locomo_7,locomo_7_qa62,4,681,4,2,2,1,1
locomo_7,locomo_7_qa63,4,681,4,2,2,1,1
locomo_7,locomo_7_qa64,4,681,4,2,2,1,1
locomo_7,locomo_7_qa65,2,681,4,1,1,1,1
locomo_7,locomo_7_qa66,2,681,4,1,1,1,1
locomo_7,locomo_7_qa67,4,681,4,4,4,1,1
locomo_7,locomo_7_qa68,2,681,4,1,1,1,1
locomo_7,locomo_7_qa69,4,681,4,3,3,1,1
locomo_7,locomo_7_qa70,3,681,4,1,1,1,1
locomo_7,locomo_7_qa71,2,681,4,1,1,1,1
locomo_7,locomo_7_qa72,4,681,4,1,1,1,1
locomo_7,locomo_7_qa73,1,681,4,2,2,1,1
locomo_7,locomo_7_qa74,4,681,4,2,2,1,1
locomo_7,locomo_7_qa75,3,681,4,1,1,1,1
locomo_7,locomo_7_qa76,2,681,4,1,1,1,1
locomo_7,locomo_7_qa77,1,681,4,2,2,1,1
locomo_7,locomo_7_qa78,2,681,4,1,2,1,1
locomo_7,locomo_7_qa79,1,681,4,2,2,1,1
locomo_7,locomo_7_qa80,1,681,4,3,3,1,1
locomo_7,locomo_7_qa81,2,681,4,1,1,1,1
locomo_7,locomo_7_qa82,1,681,4,5,5,1,1
locomo_7,locomo_7_qa83,1,681,4,2,2,1,1
locomo_7,locomo_7_qa84,1,681,4,5,5,1,1
locomo_7,locomo_7_qa85,1,681,4,3,3,1,1
locomo_7,locomo_7_qa86,1,681,4,5,5,1,1
locomo_7,locomo_7_qa87,1,681,4,2,2,1,1
locomo_7,locomo_7_qa88,1,681,4,5,5,1,1
locomo_7,locomo_7_qa89,4,681,4,2,2,1,1
locomo_7,locomo_7_qa90,4,681,4,2,2,1,1
locomo_7,locomo_7_qa91,4,681,4,2,2,1,1
locomo_7,locomo_7_qa92,4,681,4,2,2,1,1
locomo_7,locomo_7_qa93,4,681,4,2,2,1,1
locomo_7,locomo_7_qa94,4,681,4,2,2,1,1
locomo_7,locomo_7_qa95,4,681,4,2,2,1,1
locomo_7,locomo_7_qa96,4,681,4,4,4,1,1
locomo_7,locomo_7_qa97,4,681,4,3,3,1,1
locomo_7,locomo_7_qa98,4,681,4,1,1,1,1
locomo_7,locomo_7_qa99,4,681,4,2,2,1,1
locomo_7,locomo_7_qa100,4,681,4,1,1,1,1
locomo_7,locomo_7_qa101,4,681,4,1,1,1,1
locomo_7,locomo_7_qa102,4,681,4,1,1,1,1
locomo_7,locomo_7_qa103,4,681,4,1,1,1,1
locomo_7,locomo_7_qa104,4,681,4,1,1,1,1
locomo_7,locomo_7_qa105,4,681,4,1,2,1,1
locomo_7,locomo_7_qa106,4,681,4,1,1,1,1
locomo_7,locomo_7_qa107,4,681,4,1,1,1,1
locomo_7,locomo_7_qa108,4,681,4,1,1,1,1
locomo_7,locomo_7_qa109,4,681,4,1,1,1,1
locomo_7,locomo_7_qa110,4,681,4,1,1,1,1
locomo_7,locomo_7_qa111,4,681,4,1,1,1,1
locomo_7,locomo_7_qa112,4,681,4,1,1,1,1
locomo_7,locomo_7_qa113,4,681,4,1,1,1,1
locomo_7,locomo_7_qa114,4,681,4,1,1,1,1
locomo_7,locomo_7_qa115,4,681,4,1,1,1,1
locomo_7,locomo_7_qa116,4,681,4,1,1,1,1
locomo_7,locomo_7_qa117,4,681,4,1,1,1,1
locomo_7,locomo_7_qa118,4,681,4,1,1,1,1
locomo_7,locomo_7_qa119,4,681,4,1,1,1,1
locomo_7,locomo_7_qa120,4,681,4,1,1,1,1
locomo_7,locomo_7_qa121,4,681,4,1,1,1,1
locomo_7,locomo_7_qa122,4,681,4,1,1,1,1
locomo_7,locomo_7_qa123,4,681,4,1,1,1,1
locomo_7,locomo_7_qa124,4,681,4,1,1,1,1
locomo_7,locomo_7_qa125,4,681,4,1,1,1,1
locomo_7,locomo_7_qa126,4,681,4,1,1,1,1
locomo_7,locomo_7_qa127,4,681,4,1,1,1,1
locomo_7,locomo_7_qa128,4,681,4,1,1,1,1
locomo_7,locomo_7_qa129,4,681,4,1,1,1,1
locomo_7,locomo_7_qa130,4,681,4,1,1,1,1
locomo_7,locomo_7_qa131,4,681,4,1,1,1,1
locomo_7,locomo_7_qa132,4,681,4,1,1,1,1
locomo_7,locomo_7_qa133,4,681,4,1,1,1,1
locomo_7,locomo_7_qa134,4,681,4,1,1,1,1
locomo_7,locomo_7_qa135,4,681,4,1,1,1,1
locomo_7,locomo_7_qa136,4,681,4,1,1,1,1
locomo_7,locomo_7_qa137,4,681,4,1,1,1,1
locomo_7,locomo_7_qa138,4,681,4,1,1,1,1
locomo_7,locomo_7_qa139,4,681,4,1,1,1,1
locomo_7,locomo_7_qa140,4,681,4,1,1,1,1
locomo_7,locomo_7_qa141,4,681,4,1,1,1,1
locomo_7,locomo_7_qa142,4,681,4,1,1,1,1
locomo_7,locomo_7_qa143,4,681,4,1,1,1,1
locomo_7,locomo_7_qa144,4,681,4,1,1,1,1
locomo_7,locomo_7_qa145,4,681,4,1,1,1,1
locomo_7,locomo_7_qa146,4,681,4,1,1,1,1
locomo_7,locomo_7_qa147,4,681,4,1,1,1,1
locomo_7,locomo_7_qa148,4,681,4,1,1,1,1
locomo_7,locomo_7_qa149,4,681,4,1,1,1,1
locomo_7,locomo_7_qa150,4,681,4,1,1,1,1
locomo_7,locomo_7_qa151,4,681,4,1,1,1,1
locomo_7,locomo_7_qa152,4,681,4,1,1,1,1
locomo_7,locomo_7_qa153,4,681,4,1,1,1,1
locomo_7,locomo_7_qa154,4,681,4,1,1,1,1
locomo_7,locomo_7_qa155,4,681,4,1,3,1,1
locomo_7,locomo_7_qa156,4,681,4,1,1,1,1
locomo_7,locomo_7_qa157,4,681,4,1,1,1,1
locomo_7,locomo_7_qa158,4,681,4,1,1,1,1
locomo_7,locomo_7_qa159,4,681,4,1,1,1,1
locomo_7,locomo_7_qa160,4,681,4,1,1,1,1
locomo_7,locomo_7_qa161,4,681,4,1,1,1,1
locomo_7,locomo_7_qa162,4,681,4,1,1,1,1
locomo_7,locomo_7_qa163,4,681,4,1,1,1,1
locomo_7,locomo_7_qa164,4,681,4,1,1,1,1
locomo_7,locomo_7_qa165,4,681,4,1,1,1,1
locomo_7,locomo_7_qa166,4,681,4,1,1,1,1
locomo_7,locomo_7_qa167,4,681,4,1,1,1,1
locomo_7,locomo_7_qa168,4,681,4,1,1,1,1
locomo_7,locomo_7_qa169,4,681,4,1,1,1,1
locomo_7,locomo_7_qa170,4,681,4,1,1,1,1
locomo_7,locomo_7_qa171,4,681,4,1,1,1,1
locomo_7,locomo_7_qa172,4,681,4,1,1,1,1
locomo_7,locomo_7_qa173,4,681,4,1,1,1,1
locomo_7,locomo_7_qa174,4,681,4,1,2,1,1
locomo_7,locomo_7_qa175,4,681,4,1,1,1,1
locomo_7,locomo_7_qa176,4,681,4,1,1,1,1
locomo_7,locomo_7_qa177,4,681,4,1,1,1,1
locomo_7,locomo_7_qa178,4,681,4,1,1,1,1
locomo_7,locomo_7_qa179,4,681,4,1,1,1,1
locomo_7,locomo_7_qa180,4,681,4,1,1,1,1
locomo_7,locomo_7_qa181,4,681,4,1,1,1,1
locomo_7,locomo_7_qa182,4,681,4,1,1,1,1
locomo_7,locomo_7_qa183,4,681,4,1,1,1,1
locomo_7,locomo_7_qa184,4,681,4,1,1,1,1
locomo_7,locomo_7_qa185,4,681,4,1,1,1,1
locomo_7,locomo_7_qa186,4,681,4,1,1,1,1
locomo_7,locomo_7_qa187,4,681,4,1,1,1,1
locomo_7,locomo_7_qa188,4,681,4,1,1,1,1
locomo_7,locomo_7_qa189,4,681,4,1,1,1,1
locomo_7,locomo_7_qa190,4,681,4,1,1,1,1
locomo_8,locomo_8_qa0,1,509,1,5,5,1,1
locomo_8,locomo_8_qa1,1,509,1,5,5,1,1
locomo_8,locomo_8_qa2,1,509,1,3,3,1,1
locomo_8,locomo_8_qa3,1,509,1,2,2,1,1
locomo_8,locomo_8_qa4,2,509,1,1,2,1,1
locomo_8,locomo_8_qa5,3,509,1,1,1,1,1
locomo_8,locomo_8_qa6,1,509,1,2,2,1,1
locomo_8,locomo_8_qa7,1,509,1,10,10,1,1
locomo_8,locomo_8_qa8,1,509,1,4,4,1,1
locomo_8,locomo_8_qa9,2,509,1,1,1,1,1
locomo_8,locomo_8_qa10,3,509,1,4,4,1,1
locomo_8,locomo_8_qa11,1,509,1,19,19,1,1
locomo_8,locomo_8_qa12,2,509,1,1,1,1,1
locomo_8,locomo_8_qa13,2,509,1,1,1,1,1
locomo_8,locomo_8_qa14,1,509,1,4,4,1,1
locomo_8,locomo_8_qa15,1,509,1,1,1,1,1
locomo_8,locomo_8_qa16,1,509,1,2,2,1,1
locomo_8,locomo_8_qa17,2,509,1,1,1,1,1
locomo_8,locomo_8_qa18,1,509,1,5,4,1,1
locomo_8,locomo_8_qa19,3,509,1,11,11,1,1
locomo_8,locomo_8_qa20,3,509,1,17,17,1,1
locomo_8,locomo_8_qa21,1,509,1,3,3,1,1
locomo_8,locomo_8_qa22,2,509,1,1,1,1,1
locomo_8,locomo_8_qa23,2,509,1,1,1,1,1
locomo_8,locomo_8_qa24,2,509,1,1,1,1,1
locomo_8,locomo_8_qa25,2,509,1,2,2,1,1
locomo_8,locomo_8_qa26,1,509,1,3,3,1,1
locomo_8,locomo_8_qa27,3,509,1,1,1,1,1
locomo_8,locomo_8_qa28,1,509,1,2,2,1,1
locomo_8,locomo_8_qa29,1,509,1,2,2,1,1
locomo_8,locomo_8_qa30,2,509,1,1,1,1,1
locomo_8,locomo_8_qa31,3,509,1,3,3,1,1
locomo_8,locomo_8_qa32,1,509,1,2,2,1,1
locomo_8,locomo_8_qa33,1,509,1,2,2,1,1
locomo_8,locomo_8_qa34,1,509,1,2,2,1,1
locomo_8,locomo_8_qa35,2,509,1,1,1,1,1
locomo_8,locomo_8_qa36,1,509,1,3,2,1,1
locomo_8,locomo_8_qa37,1,509,1,7,6,1,1
locomo_8,locomo_8_qa38,3,509,1,4,4,1,1
locomo_8,locomo_8_qa39,2,509,1,2,2,1,1
locomo_8,locomo_8_qa40,2,509,1,1,1,1,1
locomo_8,locomo_8_qa41,2,509,1,1,1,1,1
locomo_8,locomo_8_qa42,1,509,1,4,4,1,1
locomo_8,locomo_8_qa43,3,509,1,3,4,1,1
locomo_8,locomo_8_qa44,1,509,1,5,5,1,1
locomo_8,locomo_8_qa45,2,509,1,3,3,1,1
locomo_8,locomo_8_qa46,3,509,1,4,4,1,1
locomo_8,locomo_8_qa47,2,509,1,3,3,1,1
locomo_8,locomo_8_qa48,1,509,1,4,4,1,1
locomo_8,locomo_8_qa49,1,509,1,6,6,1,1
locomo_8,locomo_8_qa50,1,509,1,8,8,1,1
locomo_8,locomo_8_qa51,3,509,1,4,4,1,1
locomo_8,locomo_8_qa52,2,509,1,3,3,1,1
locomo_8,locomo_8_qa53,2,509,1,3,3,1,1
locomo_8,locomo_8_qa54,1,509,1,3,3,1,1
locomo_8,locomo_8_qa55,1,509,1,2,2,1,1
locomo_8,locomo_8_qa56,1,509,1,2,2,1,1
locomo_8,locomo_8_qa57,3,509,1,1,1,1,1
locomo_8,locomo_8_qa58,2,509,1,1,1,1,1
locomo_8,locomo_8_qa59,2,509,1,1,1,1,1
locomo_8,locomo_8_qa60,2,509,1,1,1,1,1
locomo_8,locomo_8_qa61,2,509,1,1,1,1,1
locomo_8,locomo_8_qa62,1,509,1,4,4,1,1
locomo_8,locomo_8_qa63,2,509,1,1,1,1,1
locomo_8,locomo_8_qa64,1,509,1,4,4,1,1
locomo_8,locomo_8_qa65,3,509,1,3,3,1,1
locomo_8,locomo_8_qa66,2,509,1,1,1,1,1
locomo_8,locomo_8_qa67,2,509,1,1,1,1,1
locomo_8,locomo_8_qa68,2,509,1,1,1,1,1
locomo_8,locomo_8_qa69,1,509,1,2,2,1,1
locomo_8,locomo_8_qa70,2,509,1,2,2,1,1
locomo_8,locomo_8_qa71,3,509,1,1,1,1,1
locomo_8,locomo_8_qa72,1,509,1,2,2,1,1
locomo_8,locomo_8_qa73,2,509,1,1,1,1,1
locomo_8,locomo_8_qa74,2,509,1,1,1,1,1
locomo_8,locomo_8_qa75,2,509,1,1,1,1,1
locomo_8,locomo_8_qa76,2,509,1,2,2,1,1
locomo_8,locomo_8_qa77,1,509,1,4,4,1,1
locomo_8,locomo_8_qa78,1,509,1,5,5,1,1
locomo_8,locomo_8_qa79,2,509,1,1,1,1,1
locomo_8,locomo_8_qa80,2,509,1,1,1,1,1
locomo_8,locomo_8_qa81,1,509,1,11,11,1,1
locomo_8,locomo_8_qa82,1,509,1,6,6,1,1
locomo_8,locomo_8_qa83,4,509,1,1,1,1,1
locomo_8,locomo_8_qa84,4,509,1,1,1,1,1
locomo_8,locomo_8_qa85,4,509,1,1,1,1,1
locomo_8,locomo_8_qa86,4,509,1,1,1,1,1
locomo_8,locomo_8_qa87,4,509,1,1,1,1,1
locomo_8,locomo_8_qa88,4,509,1,1,1,1,1
locomo_8,locomo_8_qa89,4,509,1,1,1,1,1
locomo_8,locomo_8_qa90,4,509,1,1,1,1,1
locomo_8,locomo_8_qa91,4,509,1,1,1,1,1
locomo_8,locomo_8_qa92,4,509,1,1,1,1,1
locomo_8,locomo_8_qa93,4,509,1,1,1,1,1
locomo_8,locomo_8_qa94,4,509,1,1,1,1,1
locomo_8,locomo_8_qa95,4,509,1,1,1,1,1
locomo_8,locomo_8_qa96,4,509,1,1,1,1,1
locomo_8,locomo_8_qa97,4,509,1,1,1,1,1
locomo_8,locomo_8_qa98,4,509,1,1,1,1,1
locomo_8,locomo_8_qa99,4,509,1,1,1,1,1
locomo_8,locomo_8_qa100,4,509,1,1,1,1,1
locomo_8,locomo_8_qa101,4,509,1,1,1,1,1
locomo_8,locomo_8_qa102,4,509,1,1,1,1,1
locomo_8,locomo_8_qa103,4,509,1,1,1,1,1
locomo_8,locomo_8_qa104,4,509,1,1,1,1,1
locomo_8,locomo_8_qa105,4,509,1,1,1,1,1
locomo_8,locomo_8_qa106,4,509,1,1,1,1,1
locomo_8,locomo_8_qa107,4,509,1,1,1,1,1
locomo_8,locomo_8_qa108,4,509,1,1,1,1,1
locomo_8,locomo_8_qa109,4,509,1,1,1,1,1
locomo_8,locomo_8_qa110,4,509,1,1,1,1,1
locomo_8,locomo_8_qa111,4,509,1,1,1,1,1
locomo_8,locomo_8_qa112,4,509,1,1,1,1,1
locomo_8,locomo_8_qa113,4,509,1,1,1,1,1
locomo_8,locomo_8_qa114,4,509,1,1,1,1,1
locomo_8,locomo_8_qa115,4,509,1,1,1,1,1
locomo_8,locomo_8_qa116,4,509,1,1,1,1,1
locomo_8,locomo_8_qa117,4,509,1,1,1,1,1
locomo_8,locomo_8_qa118,4,509,1,1,1,1,1
locomo_8,locomo_8_qa119,4,509,1,1,1,1,1
locomo_8,locomo_8_qa120,4,509,1,1,1,1,1
locomo_8,locomo_8_qa121,4,509,1,1,1,1,1
locomo_8,locomo_8_qa122,4,509,1,1,1,1,1
locomo_8,locomo_8_qa123,4,509,1,1,1,1,1
locomo_8,locomo_8_qa124,4,509,1,1,1,1,1
locomo_8,locomo_8_qa125,4,509,1,1,1,1,1
locomo_8,locomo_8_qa126,4,509,1,1,1,1,1
locomo_8,locomo_8_qa127,4,509,1,1,1,1,1
locomo_8,locomo_8_qa128,4,509,1,1,1,1,1
locomo_8,locomo_8_qa129,4,509,1,1,1,1,1
locomo_8,locomo_8_qa130,4,509,1,1,1,1,1
locomo_8,locomo_8_qa131,4,509,1,1,1,1,1
locomo_8,locomo_8_qa132,4,509,1,1,1,1,1
locomo_8,locomo_8_qa133,4,509,1,1,1,1,1
locomo_8,locomo_8_qa134,4,509,1,1,1,1,1
locomo_8,locomo_8_qa135,4,509,1,1,1,1,1
locomo_8,locomo_8_qa136,4,509,1,1,1,1,1
locomo_8,locomo_8_qa137,4,509,1,1,1,1,1
locomo_8,locomo_8_qa138,4,509,1,1,1,1,1
locomo_8,locomo_8_qa139,4,509,1,1,1,1,1
locomo_8,locomo_8_qa140,4,509,1,1,1,1,1
locomo_8,locomo_8_qa141,4,509,1,1,1,1,1
locomo_8,locomo_8_qa142,4,509,1,1,1,1,1
locomo_8,locomo_8_qa143,4,509,1,1,1,1,1
locomo_8,locomo_8_qa144,4,509,1,1,1,1,1
locomo_8,locomo_8_qa145,4,509,1,1,1,1,1
locomo_8,locomo_8_qa146,4,509,1,1,1,1,1
locomo_8,locomo_8_qa147,4,509,1,1,1,1,1
locomo_8,locomo_8_qa148,4,509,1,1,1,1,1
locomo_8,locomo_8_qa149,4,509,1,2,2,1,1
locomo_8,locomo_8_qa150,4,509,1,1,1,1,1
locomo_8,locomo_8_qa151,4,509,1,1,1,1,1
locomo_8,locomo_8_qa152,4,509,1,1,1,1,1
locomo_8,locomo_8_qa153,4,509,1,1,1,1,1
locomo_8,locomo_8_qa154,4,509,1,1,1,1,1
locomo_8,locomo_8_qa155,4,509,1,1,1,1,1
locomo_9,locomo_9_qa0,2,568,2,1,1,1,1
locomo_9,locomo_9_qa1,1,568,2,2,3,1,1
locomo_9,locomo_9_qa2,2,568,2,1,1,1,1
locomo_9,locomo_9_qa3,1,568,2,2,2,1,1
locomo_9,locomo_9_qa4,3,568,2,2,2,1,1
locomo_9,locomo_9_qa5,1,568,2,2,2,1,1
locomo_9,locomo_9_qa6,1,568,2,4,4,1,1
