conv_id,question_id,category,gold_count,sign_fractional_R3,centered_cosine_fractional_R3,sign_hard_negative_margin_bits,centered_cosine_hard_negative_margin,sign_beats_cosine
locomo_4,locomo_4_qa36,1,3,0.0,0.0,-25.0,-0.5517065528429199,0
locomo_4,locomo_4_qa37,2,1,0.0,0.0,-20.0,-0.20175493457245552,0
locomo_4,locomo_4_qa38,1,3,0.0,0.0,-10.0,-0.7202602325591821,0
locomo_4,locomo_4_qa39,2,1,0.0,0.0,-10.0,-0.3596686592576635,0
locomo_4,locomo_4_qa40,2,1,0.0,0.0,-27.0,-0.7229762989467372,0
locomo_4,locomo_4_qa41,1,2,0.0,0.0,-11.0,-0.3754009523738357,0
locomo_4,locomo_4_qa42,1,4,0.0,0.0,-10.0,-0.6533020780960461,0
locomo_4,locomo_4_qa43,1,2,0.5,0.0,-1.0,-0.18418590352124187,1
locomo_4,locomo_4_qa44,2,1,0.0,0.0,-8.0,-0.38193166319063626,0
locomo_4,locomo_4_qa45,2,1,0.0,0.0,-8.0,-0.49529189213401315,0
locomo_4,locomo_4_qa46,2,1,0.0,0.0,-16.0,-0.5717200502329134,0
locomo_4,locomo_4_qa47,2,1,0.0,0.0,-26.0,-0.8044353281705119,0
locomo_4,locomo_4_qa48,1,1,0.0,0.0,-14.0,-0.7091368617746243,0
locomo_4,locomo_4_qa49,1,2,0.0,0.0,-9.0,-0.19263420017868343,0
locomo_4,locomo_4_qa50,1,2,0.0,0.0,-12.0,-0.45828794773376524,0
locomo_4,locomo_4_qa51,3,1,0.0,0.0,-9.0,-0.3474931490022116,0
locomo_4,locomo_4_qa52,1,2,0.5,0.0,-6.0,-0.18612437935972598,1
locomo_4,locomo_4_qa53,3,2,0.0,0.0,-11.0,-0.2615064776415086,0
locomo_4,locomo_4_qa54,2,1,0.0,0.0,-4.0,-0.34779555639171056,0
locomo_4,locomo_4_qa55,2,2,0.5,0.5,-4.0,0.06040957635960431,0
locomo_4,locomo_4_qa56,2,1,0.0,0.0,-5.0,-0.3696706160057873,0
locomo_4,locomo_4_qa57,1,2,0.5,0.0,-2.0,-0.39625473731210686,1
locomo_4,locomo_4_qa58,2,2,1.0,1.0,-1.0,0.010587531014934815,0
locomo_4,locomo_4_qa59,1,2,0.5,0.0,-1.0,-0.28853651557444626,1
locomo_4,locomo_4_qa60,2,1,1.0,0.0,-4.0,-0.25578269139243737,1
locomo_4,locomo_4_qa61,1,6,0.0,0.0,-20.0,-0.07509547529571414,0
locomo_4,locomo_4_qa62,1,2,0.0,0.0,-12.0,-0.3671550047861164,0
locomo_4,locomo_4_qa63,2,1,1.0,0.0,1.0,-0.18295045355363837,1
locomo_4,locomo_4_qa64,2,1,1.0,0.0,0.0,-0.13923406368904423,1
locomo_4,locomo_4_qa65,1,5,0.0,0.20000000000000004,-13.0,-0.10403640073118359,0
locomo_4,locomo_4_qa66,3,2,0.0,0.0,-11.0,-0.16669369744796075,0
locomo_4,locomo_4_qa67,3,4,0.0,0.0,-18.0,-0.5436617936303902,0
locomo_4,locomo_4_qa68,2,1,0.25,0.0,-2.0,-0.42862914697060694,1
locomo_4,locomo_4_qa69,2,1,0.0,0.0,-17.0,-0.6675163965248547,0
locomo_4,locomo_4_qa70,3,3,0.0,0.33333333333333326,-8.0,-0.016189595693052228,0
locomo_4,locomo_4_qa71,4,1,0.0,0.0,-22.0,-0.627004693051249,0
locomo_4,locomo_4_qa72,4,1,0.0,0.0,-12.0,-0.27998115079122454,0
locomo_4,locomo_4_qa73,4,1,1.0,1.0,-1.0,0.07114305278997157,0
locomo_4,locomo_4_qa74,4,1,1.0,0.0,-7.0,-0.09448339586452525,1
locomo_4,locomo_4_qa75,4,1,0.0,0.0,-20.0,-0.6893612643582858,0
locomo_4,locomo_4_qa76,4,1,0.0,0.0,-8.0,-0.07985084985777224,0
locomo_4,locomo_4_qa77,4,1,1.0,0.0,3.0,-0.12834400203284463,1
locomo_4,locomo_4_qa78,4,1,0.0,0.0,-22.0,-0.5574440306734789,0
locomo_4,locomo_4_qa79,4,1,1.0,0.0,3.0,-0.15380109102924144,1
locomo_4,locomo_4_qa80,4,1,1.0,1.0,1.0,0.026851362550788238,0
locomo_4,locomo_4_qa81,4,1,0.0,0.0,-22.0,-0.25895106266567136,0
locomo_4,locomo_4_qa82,4,1,0.0,0.0,-13.0,-0.2681648117340967,0
locomo_4,locomo_4_qa83,4,1,0.0,1.0,-15.0,-0.042543174436514564,0
locomo_4,locomo_4_qa84,4,1,0.0,0.0,-21.0,-0.5963469882165473,0
locomo_4,locomo_4_qa85,4,1,0.0,0.0,-12.0,-0.4038924894845195,0
locomo_4,locomo_4_qa86,4,1,0.0,0.0,-28.0,-0.6749739784351041,0
locomo_4,locomo_4_qa87,4,1,1.0,0.0,-4.0,-0.13524436236176607,1
locomo_4,locomo_4_qa88,4,1,0.0,0.0,-11.0,-0.6258502438048685,0
locomo_4,locomo_4_qa89,4,1,0.0,0.0,-11.0,-0.21048693359830256,0
locomo_4,locomo_4_qa90,4,1,1.0,0.0,-1.0,-0.15411119894612257,1
locomo_4,locomo_4_qa91,4,1,1.0,0.0,-2.0,-0.28783427213612706,1
locomo_4,locomo_4_qa92,4,1,0.0,0.0,-15.0,-0.6476656754440893,0
locomo_4,locomo_4_qa93,4,1,0.0,0.0,-15.0,-0.5283196075379432,0
locomo_4,locomo_4_qa94,4,1,1.0,0.0,-4.0,-0.22448233506215648,1
locomo_4,locomo_4_qa95,4,1,0.0,0.0,-12.0,-0.3549435865523406,0
locomo_4,locomo_4_qa96,4,2,0.5,0.5,5.0,0.038856984856978194,0
locomo_4,locomo_4_qa97,4,1,1.0,1.0,13.0,0.025434465698197406,0
locomo_4,locomo_4_qa98,4,1,1.0,0.0,5.0,-0.057871765670905795,1
locomo_4,locomo_4_qa99,4,1,1.0,1.0,1.0,0.13692657906359362,0
locomo_4,locomo_4_qa100,4,1,1.0,1.0,6.0,-0.023950321117454987,0
locomo_4,locomo_4_qa101,4,1,0.0,0.0,-7.0,-0.27140573319999833,0
locomo_4,locomo_4_qa102,4,1,0.0,0.0,-16.0,-0.5813907394153571,0
locomo_4,locomo_4_qa103,4,2,0.0,0.0,-5.0,-0.5580457906041285,0
locomo_4,locomo_4_qa104,4,1,0.0,0.0,-8.0,-0.4609209831279488,0
locomo_4,locomo_4_qa105,4,1,0.0,0.0,-21.0,-0.5630165739716215,0
locomo_4,locomo_4_qa106,4,1,1.0,1.0,3.0,0.11787665867866293,0
locomo_4,locomo_4_qa107,4,1,0.0,0.0,-10.0,-0.6784955602439241,0
locomo_4,locomo_4_qa108,4,1,0.0,0.0,-26.0,-0.3854953143247538,0
locomo_4,locomo_4_qa109,4,1,0.0,0.0,-13.0,-0.7418780878289202,0
locomo_4,locomo_4_qa110,4,1,0.0,0.0,-20.0,-0.40652499412849974,0
locomo_4,locomo_4_qa111,4,1,0.0,0.0,-7.0,-0.5612043137232543,0
locomo_4,locomo_4_qa112,4,1,1.0,1.0,4.0,0.07041051014321931,0
locomo_4,locomo_4_qa113,4,1,0.0,0.0,-5.0,-0.38351583055229993,0
locomo_4,locomo_4_qa114,4,1,1.0,0.0,2.0,-0.10061272276787747,1
locomo_4,locomo_4_qa115,4,1,0.0,0.0,-18.0,-0.19438090507837752,0
locomo_4,locomo_4_qa116,4,1,1.0,0.0,5.0,-0.14875733178130246,1
locomo_4,locomo_4_qa117,4,1,0.0,0.0,-3.0,-0.154960385512517,0
locomo_4,locomo_4_qa118,4,1,0.0,0.0,-24.0,-0.58378288175428,0
locomo_4,locomo_4_qa119,4,1,0.0,0.0,-10.0,-0.3410119792596287,0
locomo_4,locomo_4_qa120,4,1,0.0,0.0,-9.0,-0.29450290198392687,0
locomo_4,locomo_4_qa121,4,1,0.0,1.0,-11.0,0.03986214793163967,0
locomo_4,locomo_4_qa122,4,1,0.0,0.0,-16.0,-0.38703938955670064,0
locomo_4,locomo_4_qa123,4,1,0.0,0.0,-12.0,-0.19017873166626836,0
locomo_4,locomo_4_qa124,4,1,0.0,0.0,-15.0,-0.45339104585170176,0
locomo_4,locomo_4_qa125,4,1,1.0,0.0,-2.0,-0.16490234368677548,1
locomo_4,locomo_4_qa126,4,1,1.0,1.0,1.0,0.13559929927314252,0
locomo_4,locomo_4_qa127,4,1,1.0,0.0,1.0,-0.4443928520738687,1
locomo_4,locomo_4_qa128,4,3,0.6666666666666665,0.33333333333333326,7.0,-0.011800810674367668,1
locomo_4,locomo_4_qa129,4,1,0.0,0.0,-24.0,-0.5430389743371038,0
locomo_4,locomo_4_qa130,4,1,1.0,1.0,-2.0,-0.014125477893043192,0
locomo_4,locomo_4_qa131,4,1,1.0,0.0,5.0,-0.20014818658590017,1
locomo_4,locomo_4_qa132,4,2,0.225,0.0,-4.0,-0.07777609559908982,1
locomo_4,locomo_4_qa133,4,1,0.0,0.0,-4.0,-0.5272775292958297,0
locomo_4,locomo_4_qa134,4,1,1.0,1.0,-9.0,-0.17322240820191748,0
locomo_4,locomo_4_qa135,4,1,0.0,0.0,-28.0,-0.7177453099534562,0
locomo_4,locomo_4_qa136,4,3,0.0,0.0,-14.0,-0.5743674643462724,0
locomo_4,locomo_4_qa137,4,1,1.0,1.0,6.0,-0.06413905811250209,0
locomo_4,locomo_4_qa138,4,1,0.0,0.0,-7.0,-0.47849090059842136,0
locomo_4,locomo_4_qa139,4,1,1.0,1.0,3.0,0.21061867832947712,0
locomo_4,locomo_4_qa140,4,1,0.0,0.0,-16.0,-0.3166406543256851,0
locomo_4,locomo_4_qa141,4,1,1.0,1.0,5.0,0.07096942799247541,0
locomo_4,locomo_4_qa142,4,1,1.0,0.0,3.0,-0.08388952489822304,1
locomo_4,locomo_4_qa143,4,1,1.0,0.0,3.0,-0.2997178995075586,1
locomo_4,locomo_4_qa144,4,1,0.0,0.0,-18.0,-0.6382193497994049,0
locomo_4,locomo_4_qa145,4,1,0.0,1.0,-6.0,-0.059712461415956763,0
locomo_4,locomo_4_qa146,4,1,1.0,0.0,4.0,-0.2770576624710172,1
locomo_4,locomo_4_qa147,4,1,1.0,1.0,-12.0,-0.07415842121739158,0
locomo_4,locomo_4_qa148,4,1,0.0,0.0,-15.0,-0.3931502728267732,0
locomo_4,locomo_4_qa149,4,1,0.0,0.0,-22.0,-0.2050816810904056,0
locomo_4,locomo_4_qa150,4,1,1.0,1.0,3.0,0.12866165523538542,0
locomo_4,locomo_4_qa151,4,3,0.0,0.0,-11.0,-0.2930235187609717,0
locomo_4,locomo_4_qa152,4,1,1.0,1.0,9.0,0.027252744416104036,0
locomo_4,locomo_4_qa153,4,1,1.0,1.0,5.0,0.13885474455025804,0
locomo_4,locomo_4_qa154,4,1,1.0,0.0,-1.0,-0.3293313982112942,1
locomo_4,locomo_4_qa155,4,1,1.0,0.0,-1.0,-0.5895873763578499,1
locomo_4,locomo_4_qa156,4,1,0.0,0.0,-32.0,-0.7433805855451154,0
locomo_4,locomo_4_qa157,4,1,1.0,0.0,-2.0,-0.115776714246833,1
locomo_4,locomo_4_qa158,4,1,1.0,1.0,1.0,0.14781725997557604,0
locomo_4,locomo_4_qa159,4,1,0.0,0.0,-3.0,-0.5598227527136745,0
locomo_4,locomo_4_qa160,4,1,0.0,0.0,-16.0,-0.6409627772135722,0
locomo_4,locomo_4_qa161,4,1,0.0,0.0,-6.0,-0.5225768145099795,0
locomo_4,locomo_4_qa162,4,1,1.0,1.0,-12.0,-0.18753216506244252,0
locomo_4,locomo_4_qa163,4,1,0.0,0.0,-12.0,-0.19238928428212232,0
locomo_4,locomo_4_qa164,4,1,0.0,0.0,-6.0,-0.41403155272649145,0
locomo_4,locomo_4_qa165,4,1,0.0,0.0,-11.0,-0.44639252212832187,0
locomo_4,locomo_4_qa166,4,1,1.0,0.0,1.0,-0.14486359081773698,1
locomo_4,locomo_4_qa167,4,1,0.0,0.0,-12.0,-0.17942846048890432,0
locomo_4,locomo_4_qa168,4,1,1.0,0.0,0.0,-0.22776625086387586,1
locomo_4,locomo_4_qa169,4,1,1.0,1.0,3.0,-0.04875648620491668,0
locomo_4,locomo_4_qa170,4,1,1.0,1.0,8.0,-0.07565207799552509,0
locomo_4,locomo_4_qa171,4,1,0.0,0.0,-7.0,-0.18100559083704282,0
locomo_4,locomo_4_qa172,4,1,0.0,0.0,-7.0,-0.15725349996504312,0
locomo_4,locomo_4_qa173,4,1,0.0,0.0,-10.0,-0.32656239084817795,0
locomo_4,locomo_4_qa174,4,1,0.0,0.0,-19.0,-0.7850541012416751,0
locomo_4,locomo_4_qa175,4,1,0.0,0.0,-17.0,-0.9860881639056531,0
locomo_4,locomo_4_qa176,4,1,0.0,0.0,-19.0,-0.6359491646260784,0
locomo_4,locomo_4_qa177,4,1,0.0,0.0,-15.0,-0.7509375309088913,0
locomo_5,locomo_5_qa0,2,1,0.0,0.0,-11.0,-0.3596634031469905,0
locomo_5,locomo_5_qa1,2,1,1.0,1.0,0.0,-0.0044353308437307115,0
locomo_5,locomo_5_qa2,1,3,0.0,0.0,-12.0,-0.27339368770459094,0
locomo_5,locomo_5_qa3,1,8,0.125,0.125,-1.0,0.0614208261954875,0
locomo_5,locomo_5_qa4,2,1,0.0,0.0,-8.0,-0.20894435546422074,0
locomo_5,locomo_5_qa5,2,1,0.0,0.0,-7.0,-0.45198275430906876,0
locomo_5,locomo_5_qa6,2,1,0.45,0.0,-1.0,-0.20820794949259774,1
locomo_5,locomo_5_qa7,2,2,0.0,0.0,-8.0,-0.37217717631638453,0
locomo_5,locomo_5_qa8,2,1,0.0,0.0,-13.0,-0.4150392042110412,0
locomo_5,locomo_5_qa9,1,5,0.20000000000000004,0.0,-3.0,-0.21011183479862167,1
locomo_5,locomo_5_qa10,2,1,0.0,0.0,-23.0,-0.7096434450154541,0
locomo_5,locomo_5_qa11,2,1,0.0,0.0,-9.0,-0.18237379535290227,0
locomo_5,locomo_5_qa12,1,3,0.13333333333333333,0.33333333333333326,-6.0,-0.12336385094908686,0
locomo_5,locomo_5_qa13,2,1,1.0,0.0,1.0,-0.2290111420137757,1
locomo_5,locomo_5_qa14,1,2,0.5,0.5,-9.0,-0.13645147509228295,0
locomo_5,locomo_5_qa15,1,2,0.0,0.0,-14.0,-0.09238349866600126,0
locomo_5,locomo_5_qa16,2,1,0.0,0.0,-17.0,-0.38735242786710045,0
locomo_5,locomo_5_qa17,1,3,0.0,0.0,-15.0,-0.4291600992485355,0
locomo_5,locomo_5_qa18,1,2,0.0,0.0,-13.0,-0.2434897776511496,0
locomo_5,locomo_5_qa19,3,2,0.0,0.0,-14.0,-0.3458970223741975,0
locomo_5,locomo_5_qa20,3,2,0.0,0.0,-16.0,-0.2199087677673955,0
locomo_5,locomo_5_qa21,1,3,0.0,0.0,-6.0,-0.2786561695099106,0
locomo_5,locomo_5_qa22,2,1,0.0,0.0,-27.0,-0.452989595613449,0
locomo_5,locomo_5_qa23,1,4,0.0,0.0,-12.0,-0.5626891869582473,0
locomo_5,locomo_5_qa24,1,2,0.0,0.0,-16.0,-0.3383049460706115,0
locomo_5,locomo_5_qa25,2,1,1.0,0.0,-4.0,-0.18061041952242773,1
locomo_5,locomo_5_qa26,1,4,0.0,0.0,-7.0,-0.20010212138621136,0
locomo_5,locomo_5_qa27,1,4,0.0,0.0,-10.0,-0.37276049622913565,0
locomo_5,locomo_5_qa28,1,3,0.0,0.0,-6.0,-0.2027992361642968,0
locomo_5,locomo_5_qa29,1,3,0.0,0.0,-10.0,-0.37691212586864087,0
locomo_5,locomo_5_qa30,2,1,0.0,1.0,-6.0,0.038656401964027864,0
locomo_5,locomo_5_qa31,1,2,0.0,0.0,-23.0,-0.5565924035178775,0
locomo_5,locomo_5_qa32,1,3,1.0,1.0,10.0,0.13359218203730838,0
locomo_5,locomo_5_qa33,3,3,0.0,0.0,-16.0,-0.44754043614802275,0
locomo_5,locomo_5_qa34,2,2,0.0,0.0,-23.0,-0.5213079664087845,0
locomo_5,locomo_5_qa35,1,3,0.0,0.0,-12.0,-0.30022511378429106,0
locomo_5,locomo_5_qa36,1,4,0.0,0.0,-13.0,-0.17212725134017637,0
locomo_5,locomo_5_qa37,2,1,0.0,0.0,-9.0,-0.2176143552274768,0
locomo_5,locomo_5_qa38,2,1,1.0,0.0,-3.0,-0.14308018422914442,1
locomo_5,locomo_5_qa39,1,2,0.0,0.0,-22.0,-0.41868685117938076,0
locomo_5,locomo_5_qa40,1,3,0.0,0.0,-10.0,-0.24911002605592691,0
locomo_5,locomo_5_qa41,1,2,0.5,0.0,0.0,-0.2820637907977035,1
locomo_5,locomo_5_qa42,1,2,0.0,0.0,-12.0,-0.38897310726610523,0
locomo_5,locomo_5_qa43,3,1,0.0,0.0,-23.0,-0.6637320920067127,0
locomo_5,locomo_5_qa44,3,2,0.5,0.5,3.0,0.11576877913032879,0
locomo_5,locomo_5_qa45,2,3,0.0,0.0,-6.0,-0.3787362044621863,0
locomo_5,locomo_5_qa46,2,2,0.0,0.0,-16.0,-0.3075290801826163,0
locomo_5,locomo_5_qa47,2,2,0.0,0.0,-29.0,-0.7720819029090659,0
locomo_5,locomo_5_qa48,1,2,0.0,0.0,-11.0,-0.4005789681375318,0
locomo_5,locomo_5_qa49,1,2,0.0,0.0,-10.0,-0.323965471507645,0
locomo_5,locomo_5_qa50,1,2,0.0,0.0,-4.0,-0.421641601765794,0
locomo_5,locomo_5_qa51,1,4,0.0,0.0,-6.0,-0.3275649389707279,0
locomo_5,locomo_5_qa52,3,4,0.0,0.0,-14.0,-0.281465821406637,0
locomo_5,locomo_5_qa53,3,4,0.0,0.0,-11.0,-0.38827208454712525,0
locomo_5,locomo_5_qa54,1,5,0.0,0.0,-8.0,-0.10912588960979908,0
locomo_5,locomo_5_qa55,2,1,0.0,0.0,-23.0,-0.5460029780810013,0
locomo_5,locomo_5_qa56,1,2,0.0,0.0,-24.0,-0.37884235900303415,0
locomo_5,locomo_5_qa57,2,1,0.0,0.0,-19.0,-0.5353270947443779,0
locomo_5,locomo_5_qa58,2,1,0.0,0.0,-15.0,-0.42075133886646743,0
locomo_5,locomo_5_qa59,2,1,0.0,0.0,-15.0,-0.33901815561954773,0
locomo_5,locomo_5_qa60,1,3,0.0,0.0,-9.0,-0.7076657915604402,0
locomo_5,locomo_5_qa61,4,1,0.0,0.0,-10.0,-0.3390697744004441,0
locomo_5,locomo_5_qa62,4,1,1.0,1.0,7.0,0.19244103038332472,0
locomo_5,locomo_5_qa63,4,1,0.0,0.0,-8.0,-0.21431921519103447,0
locomo_5,locomo_5_qa64,4,1,1.0,1.0,-1.0,0.05876292385324533,0
locomo_5,locomo_5_qa65,4,1,0.0,1.0,-10.0,-0.0689770431059924,0
locomo_5,locomo_5_qa66,4,1,1.0,1.0,4.0,-0.013126561817063842,0
locomo_5,locomo_5_qa67,4,1,1.0,1.0,2.0,0.19334933769266394,0
locomo_5,locomo_5_qa68,4,1,0.7,0.0,-5.0,-0.2996784321355136,1
locomo_5,locomo_5_qa69,4,1,0.0,0.0,-11.0,-0.5867531620082668,0
locomo_5,locomo_5_qa70,4,1,0.0,0.0,-9.0,-0.1329398995745391,0
locomo_5,locomo_5_qa71,4,1,1.0,1.0,1.0,-0.11653034506122273,0
locomo_5,locomo_5_qa72,4,1,1.0,1.0,5.0,-0.033373495085040505,0
locomo_5,locomo_5_qa73,4,1,0.0,0.0,-14.0,-0.2665761276557768,0
locomo_5,locomo_5_qa74,4,1,1.0,1.0,-3.0,-0.039554860453767215,0
locomo_5,locomo_5_qa75,4,1,1.0,1.0,-2.0,-0.03888782901019816,0
locomo_5,locomo_5_qa76,4,1,0.0,0.0,-6.0,-0.4091909433629314,0
locomo_5,locomo_5_qa77,4,1,0.0,0.0,-3.0,-0.3107974488696607,0
locomo_5,locomo_5_qa78,4,1,1.0,0.0,0.0,-0.23548608658698617,1
locomo_5,locomo_5_qa79,4,1,1.0,1.0,8.0,-0.0033816609004128084,0
locomo_5,locomo_5_qa80,4,1,0.0,0.0,-9.0,-0.5439294954140553,0
locomo_5,locomo_5_qa81,4,1,0.0,0.0,-13.0,-0.3927551031490823,0
locomo_5,locomo_5_qa82,4,1,1.0,0.0,-2.0,-0.06343581087449107,1
locomo_5,locomo_5_qa83,4,1,0.0,0.0,-15.0,-0.1540648452297853,0
locomo_5,locomo_5_qa84,4,1,0.0,0.0,-14.0,-0.44445723962707473,0
locomo_5,locomo_5_qa85,4,1,0.0,0.0,-12.0,-0.22429819421354408,0
locomo_5,locomo_5_qa86,4,1,0.0,0.0,-12.0,-0.21526434820726126,0
locomo_5,locomo_5_qa87,4,1,0.0,0.0,-14.0,-0.2535041150342267,0
locomo_5,locomo_5_qa88,4,1,1.0,0.0,2.0,-0.3216677199683995,1
locomo_5,locomo_5_qa89,4,1,1.0,1.0,7.0,-0.046041373554169374,0
locomo_5,locomo_5_qa90,4,1,0.0,0.0,-4.0,-0.33214039000405293,0
locomo_5,locomo_5_qa91,4,1,0.0,0.0,-10.0,-0.26835266990952683,0
locomo_5,locomo_5_qa92,4,1,0.0,0.0,-26.0,-0.7982400042552686,0
locomo_5,locomo_5_qa93,4,1,0.0,0.0,-9.0,-0.1761377413043796,0
locomo_5,locomo_5_qa94,4,1,0.0,0.0,-8.0,-0.18782208159846958,0
locomo_5,locomo_5_qa95,4,1,0.0,0.0,-15.0,-0.7127392228832722,0
locomo_5,locomo_5_qa96,4,1,0.0,0.0,-16.0,-0.46876168049274314,0
locomo_5,locomo_5_qa97,4,1,1.0,1.0,2.0,0.13307604605502732,0
locomo_5,locomo_5_qa98,4,1,1.0,0.0,-1.0,-0.12759594697058452,1
locomo_5,locomo_5_qa99,4,1,1.0,1.0,3.0,0.12300877684830891,0
locomo_5,locomo_5_qa100,4,1,0.0,0.0,-9.0,-0.048035638417182946,0
locomo_5,locomo_5_qa101,4,1,0.0,0.0,-18.0,-0.4911562520458119,0
locomo_5,locomo_5_qa102,4,1,0.0,0.0,-18.0,-0.3024305826836475,0
locomo_5,locomo_5_qa103,4,1,0.0,0.0,-9.0,-0.21501213328393137,0
locomo_5,locomo_5_qa104,4,1,1.0,0.0,-2.0,-0.08094918955660879,1
locomo_5,locomo_5_qa105,4,1,0.0,0.0,-18.0,-0.23753423980463734,0
locomo_5,locomo_5_qa106,4,1,0.0,0.0,-16.0,-0.5137781310664619,0
locomo_5,locomo_5_qa107,4,1,0.0,0.0,-11.0,-0.30131413575868665,0
locomo_5,locomo_5_qa108,4,1,0.0,0.0,-12.0,-0.2943655962405097,0
locomo_5,locomo_5_qa109,4,1,0.0,0.0,-7.0,-0.21849215773643116,0
locomo_5,locomo_5_qa110,4,1,0.0,1.0,-7.0,0.07516708686019602,0
locomo_5,locomo_5_qa111,4,1,0.0,0.0,-23.0,-0.5379018886930567,0
locomo_5,locomo_5_qa112,4,1,1.0,1.0,-2.0,0.10435820500178172,0
locomo_5,locomo_5_qa113,4,1,0.0,0.0,-11.0,-0.2486078665376234,0
locomo_5,locomo_5_qa114,4,1,1.0,0.0,4.0,-0.13942359137446947,1
locomo_5,locomo_5_qa115,4,1,0.0,0.0,-7.0,-0.5001569017966372,0
locomo_5,locomo_5_qa116,4,1,1.0,1.0,5.0,0.204948324222878,0
locomo_5,locomo_5_qa117,4,1,0.0,0.0,-13.0,-0.30572321953366394,0
locomo_5,locomo_5_qa118,4,1,1.0,1.0,-1.0,-0.015847321670932057,0
locomo_5,locomo_5_qa119,4,1,0.0,0.0,-13.0,-0.10214672181734624,0
locomo_5,locomo_5_qa120,4,1,0.0,0.0,-5.0,-0.178899889620118,0
locomo_5,locomo_5_qa121,4,1,1.0,1.0,-11.0,-0.13663530594116657,0
locomo_5,locomo_5_qa122,4,1,0.0,0.0,-8.0,-0.25633831399055407,0
locomo_6,locomo_6_qa0,3,1,0.0,0.0,-30.0,-0.787294388275728,0
locomo_6,locomo_6_qa1,2,1,0.0,0.0,-24.0,-0.7302503844270544,0
locomo_6,locomo_6_qa2,1,5,0.0,0.0,-15.0,-0.5356287884159464,0
locomo_6,locomo_6_qa3,1,2,0.5,0.0,-5.0,-0.13338587138132968,1
locomo_6,locomo_6_qa4,2,1,0.0,0.0,-15.0,-0.32733532474995053,0
locomo_6,locomo_6_qa5,1,2,0.0,0.0,-4.0,-0.5457485456121127,0
locomo_6,locomo_6_qa6,3,1,0.0,0.0,-20.0,-0.5664692708387694,0
locomo_6,locomo_6_qa7,3,1,0.0,0.0,-1.0,-0.5050455854288185,0
locomo_6,locomo_6_qa8,1,3,0.0,0.0,-14.0,-0.3942449108935461,0
locomo_6,locomo_6_qa9,1,2,0.0,0.0,-11.0,-0.4720333365570708,0
locomo_6,locomo_6_qa10,2,1,0.0,0.0,-20.0,-0.7739768297780393,0
locomo_6,locomo_6_qa12,3,1,0.0,0.0,-23.0,-0.6179080014440308,0
locomo_6,locomo_6_qa13,2,1,0.0,0.0,-10.0,-0.22581983016608798,0
locomo_6,locomo_6_qa14,2,1,1.0,0.0,2.0,-0.4742855921429447,1
locomo_6,locomo_6_qa15,2,1,0.0,0.0,-10.0,-0.26739026183926967,0
locomo_6,locomo_6_qa16,3,1,0.0,0.0,-8.0,-0.1357839531446584,0
locomo_6,locomo_6_qa17,3,1,0.0,0.0,-11.0,-0.2935541988629902,0
locomo_6,locomo_6_qa18,1,2,0.0,0.0,-13.0,-0.3280093557032887,0
locomo_6,locomo_6_qa19,3,2,0.0,0.0,-15.0,-0.47364450684400095,0
locomo_6,locomo_6_qa20,1,2,0.0,0.0,-21.0,-0.5073401601059175,0
locomo_6,locomo_6_qa21,2,1,0.0,0.0,-15.0,-0.4870502316041638,0
locomo_6,locomo_6_qa22,1,3,0.0,0.0,-21.0,-0.3915373979882061,0
locomo_6,locomo_6_qa23,2,1,0.0,0.0,-9.0,-0.49706923624361926,0
locomo_6,locomo_6_qa24,1,5,0.0,0.0,-9.0,-0.1314616163604838,0
locomo_6,locomo_6_qa25,3,2,0.0,0.0,-9.0,-0.24134731244136076,0
locomo_6,locomo_6_qa26,1,4,0.25,0.5,4.0,0.06440662589285917,0
locomo_6,locomo_6_qa27,1,2,0.0,0.0,-21.0,-0.6617613243028999,0
locomo_6,locomo_6_qa28,2,1,0.0,0.0,-18.0,-0.6911709827731313,0
locomo_6,locomo_6_qa29,2,1,0.0,0.0,-22.0,-0.7116543564917555,0
locomo_6,locomo_6_qa30,3,2,0.0,0.0,-21.0,-0.5129085076876463,0
locomo_6,locomo_6_qa31,2,2,0.0,0.0,-3.0,-0.3890726339021545,0
locomo_6,locomo_6_qa32,2,1,0.0,0.0,-18.0,-0.593427063325867,0
locomo_6,locomo_6_qa33,3,1,0.0,0.0,-16.0,-0.8589832975175113,0
locomo_6,locomo_6_qa34,1,2,0.0,0.0,-18.0,-0.28931730153589413,0
locomo_6,locomo_6_qa35,3,1,0.0,0.0,-24.0,-0.1642195959266336,0
locomo_6,locomo_6_qa36,3,1,0.0,0.0,-11.0,-0.40205508815248847,0
locomo_6,locomo_6_qa37,2,1,0.0,0.0,-10.0,-0.3662930801320066,0
locomo_6,locomo_6_qa38,1,2,0.0,0.0,-16.0,-0.341987290593086,0
locomo_6,locomo_6_qa39,2,1,0.0,0.0,-17.0,-0.5846005422363221,0
locomo_6,locomo_6_qa40,1,4,0.0,0.0,-9.0,-0.7005388670498492,0
locomo_6,locomo_6_qa41,2,1,0.0,0.0,-22.0,-0.5445384804092345,0
locomo_6,locomo_6_qa42,2,1,1.0,0.0,-5.0,-0.05223993084913259,1
locomo_6,locomo_6_qa43,2,1,0.0,0.0,-2.0,-0.4000118285975563,0
locomo_6,locomo_6_qa44,3,2,0.5,0.0,-1.0,-0.35103317385565685,1
locomo_6,locomo_6_qa45,1,3,0.6666666666666665,0.6666666666666665,11.0,0.11023426698345717,0
